,datetime,id,open,high,low,close,volume,open_oi,close_oi,id1,open1,high1,low1,close1,volume1,open_oi1,close_oi1,symbol,symbol1,duration
10,1970-01-01 08:00:00+08:00,-9990.0,,,,,0.0,0.0,0.0,-9990.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
11,1970-01-01 08:00:00+08:00,-9989.0,,,,,0.0,0.0,0.0,-9989.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
12,1970-01-01 08:00:00+08:00,-9988.0,,,,,0.0,0.0,0.0,-9988.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
13,1970-01-01 08:00:00+08:00,-9987.0,,,,,0.0,0.0,0.0,-9987.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
14,1970-01-01 08:00:00+08:00,-9986.0,,,,,0.0,0.0,0.0,-9986.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
15,1970-01-01 08:00:00+08:00,-9985.0,,,,,0.0,0.0,0.0,-9985.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
16,1970-01-01 08:00:00+08:00,-9984.0,,,,,0.0,0.0,0.0,-9984.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
17,1970-01-01 08:00:00+08:00,-9983.0,,,,,0.0,0.0,0.0,-9983.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
18,1970-01-01 08:00:00+08:00,-9982.0,,,,,0.0,0.0,0.0,-9982.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
19,1970-01-01 08:00:00+08:00,-9981.0,,,,,0.0,0.0,0.0,-9981.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
20,1970-01-01 08:00:00+08:00,-9980.0,,,,,0.0,0.0,0.0,-9980.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
21,1970-01-01 08:00:00+08:00,-9979.0,,,,,0.0,0.0,0.0,-9979.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
22,1970-01-01 08:00:00+08:00,-9978.0,,,,,0.0,0.0,0.0,-9978.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
23,1970-01-01 08:00:00+08:00,-9977.0,,,,,0.0,0.0,0.0,-9977.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
24,1970-01-01 08:00:00+08:00,-9976.0,,,,,0.0,0.0,0.0,-9976.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
25,1970-01-01 08:00:00+08:00,-9975.0,,,,,0.0,0.0,0.0,-9975.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
26,1970-01-01 08:00:00+08:00,-9974.0,,,,,0.0,0.0,0.0,-9974.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
27,1970-01-01 08:00:00+08:00,-9973.0,,,,,0.0,0.0,0.0,-9973.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
28,1970-01-01 08:00:00+08:00,-9972.0,,,,,0.0,0.0,0.0,-9972.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
29,1970-01-01 08:00:00+08:00,-9971.0,,,,,0.0,0.0,0.0,-9971.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
30,1970-01-01 08:00:00+08:00,-9970.0,,,,,0.0,0.0,0.0,-9970.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
31,1970-01-01 08:00:00+08:00,-9969.0,,,,,0.0,0.0,0.0,-9969.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
32,1970-01-01 08:00:00+08:00,-9968.0,,,,,0.0,0.0,0.0,-9968.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
33,1970-01-01 08:00:00+08:00,-9967.0,,,,,0.0,0.0,0.0,-9967.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
34,1970-01-01 08:00:00+08:00,-9966.0,,,,,0.0,0.0,0.0,-9966.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
35,1970-01-01 08:00:00+08:00,-9965.0,,,,,0.0,0.0,0.0,-9965.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
36,1970-01-01 08:00:00+08:00,-9964.0,,,,,0.0,0.0,0.0,-9964.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
37,1970-01-01 08:00:00+08:00,-9963.0,,,,,0.0,0.0,0.0,-9963.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
38,1970-01-01 08:00:00+08:00,-9962.0,,,,,0.0,0.0,0.0,-9962.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
39,1970-01-01 08:00:00+08:00,-9961.0,,,,,0.0,0.0,0.0,-9961.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
40,1970-01-01 08:00:00+08:00,-9960.0,,,,,0.0,0.0,0.0,-9960.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
41,1970-01-01 08:00:00+08:00,-9959.0,,,,,0.0,0.0,0.0,-9959.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
42,1970-01-01 08:00:00+08:00,-9958.0,,,,,0.0,0.0,0.0,-9958.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
43,1970-01-01 08:00:00+08:00,-9957.0,,,,,0.0,0.0,0.0,-9957.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
44,1970-01-01 08:00:00+08:00,-9956.0,,,,,0.0,0.0,0.0,-9956.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
45,1970-01-01 08:00:00+08:00,-9955.0,,,,,0.0,0.0,0.0,-9955.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
46,1970-01-01 08:00:00+08:00,-9954.0,,,,,0.0,0.0,0.0,-9954.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
47,1970-01-01 08:00:00+08:00,-9953.0,,,,,0.0,0.0,0.0,-9953.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
48,1970-01-01 08:00:00+08:00,-9952.0,,,,,0.0,0.0,0.0,-9952.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
49,1970-01-01 08:00:00+08:00,-9951.0,,,,,0.0,0.0,0.0,-9951.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
50,1970-01-01 08:00:00+08:00,-9950.0,,,,,0.0,0.0,0.0,-9950.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
51,1970-01-01 08:00:00+08:00,-9949.0,,,,,0.0,0.0,0.0,-9949.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
52,1970-01-01 08:00:00+08:00,-9948.0,,,,,0.0,0.0,0.0,-9948.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
53,1970-01-01 08:00:00+08:00,-9947.0,,,,,0.0,0.0,0.0,-9947.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
54,1970-01-01 08:00:00+08:00,-9946.0,,,,,0.0,0.0,0.0,-9946.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
55,1970-01-01 08:00:00+08:00,-9945.0,,,,,0.0,0.0,0.0,-9945.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
56,1970-01-01 08:00:00+08:00,-9944.0,,,,,0.0,0.0,0.0,-9944.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
57,1970-01-01 08:00:00+08:00,-9943.0,,,,,0.0,0.0,0.0,-9943.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
58,1970-01-01 08:00:00+08:00,-9942.0,,,,,0.0,0.0,0.0,-9942.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
59,1970-01-01 08:00:00+08:00,-9941.0,,,,,0.0,0.0,0.0,-9941.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
60,1970-01-01 08:00:00+08:00,-9940.0,,,,,0.0,0.0,0.0,-9940.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
61,1970-01-01 08:00:00+08:00,-9939.0,,,,,0.0,0.0,0.0,-9939.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
62,1970-01-01 08:00:00+08:00,-9938.0,,,,,0.0,0.0,0.0,-9938.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
63,1970-01-01 08:00:00+08:00,-9937.0,,,,,0.0,0.0,0.0,-9937.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
64,1970-01-01 08:00:00+08:00,-9936.0,,,,,0.0,0.0,0.0,-9936.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
65,1970-01-01 08:00:00+08:00,-9935.0,,,,,0.0,0.0,0.0,-9935.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
66,1970-01-01 08:00:00+08:00,-9934.0,,,,,0.0,0.0,0.0,-9934.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
67,1970-01-01 08:00:00+08:00,-9933.0,,,,,0.0,0.0,0.0,-9933.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
68,1970-01-01 08:00:00+08:00,-9932.0,,,,,0.0,0.0,0.0,-9932.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
69,1970-01-01 08:00:00+08:00,-9931.0,,,,,0.0,0.0,0.0,-9931.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
70,1970-01-01 08:00:00+08:00,-9930.0,,,,,0.0,0.0,0.0,-9930.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
71,1970-01-01 08:00:00+08:00,-9929.0,,,,,0.0,0.0,0.0,-9929.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
72,1970-01-01 08:00:00+08:00,-9928.0,,,,,0.0,0.0,0.0,-9928.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
73,1970-01-01 08:00:00+08:00,-9927.0,,,,,0.0,0.0,0.0,-9927.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
74,1970-01-01 08:00:00+08:00,-9926.0,,,,,0.0,0.0,0.0,-9926.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
75,1970-01-01 08:00:00+08:00,-9925.0,,,,,0.0,0.0,0.0,-9925.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
76,1970-01-01 08:00:00+08:00,-9924.0,,,,,0.0,0.0,0.0,-9924.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
77,1970-01-01 08:00:00+08:00,-9923.0,,,,,0.0,0.0,0.0,-9923.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
78,1970-01-01 08:00:00+08:00,-9922.0,,,,,0.0,0.0,0.0,-9922.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
79,1970-01-01 08:00:00+08:00,-9921.0,,,,,0.0,0.0,0.0,-9921.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
80,1970-01-01 08:00:00+08:00,-9920.0,,,,,0.0,0.0,0.0,-9920.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
81,1970-01-01 08:00:00+08:00,-9919.0,,,,,0.0,0.0,0.0,-9919.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
82,1970-01-01 08:00:00+08:00,-9918.0,,,,,0.0,0.0,0.0,-9918.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
83,1970-01-01 08:00:00+08:00,-9917.0,,,,,0.0,0.0,0.0,-9917.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
84,1970-01-01 08:00:00+08:00,-9916.0,,,,,0.0,0.0,0.0,-9916.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
85,1970-01-01 08:00:00+08:00,-9915.0,,,,,0.0,0.0,0.0,-9915.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
86,1970-01-01 08:00:00+08:00,-9914.0,,,,,0.0,0.0,0.0,-9914.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
87,1970-01-01 08:00:00+08:00,-9913.0,,,,,0.0,0.0,0.0,-9913.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
88,1970-01-01 08:00:00+08:00,-9912.0,,,,,0.0,0.0,0.0,-9912.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
89,1970-01-01 08:00:00+08:00,-9911.0,,,,,0.0,0.0,0.0,-9911.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
90,1970-01-01 08:00:00+08:00,-9910.0,,,,,0.0,0.0,0.0,-9910.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
91,1970-01-01 08:00:00+08:00,-9909.0,,,,,0.0,0.0,0.0,-9909.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
92,1970-01-01 08:00:00+08:00,-9908.0,,,,,0.0,0.0,0.0,-9908.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
93,1970-01-01 08:00:00+08:00,-9907.0,,,,,0.0,0.0,0.0,-9907.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
94,1970-01-01 08:00:00+08:00,-9906.0,,,,,0.0,0.0,0.0,-9906.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
95,1970-01-01 08:00:00+08:00,-9905.0,,,,,0.0,0.0,0.0,-9905.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
96,1970-01-01 08:00:00+08:00,-9904.0,,,,,0.0,0.0,0.0,-9904.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
97,1970-01-01 08:00:00+08:00,-9903.0,,,,,0.0,0.0,0.0,-9903.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
98,1970-01-01 08:00:00+08:00,-9902.0,,,,,0.0,0.0,0.0,-9902.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
99,1970-01-01 08:00:00+08:00,-9901.0,,,,,0.0,0.0,0.0,-9901.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
100,1970-01-01 08:00:00+08:00,-9900.0,,,,,0.0,0.0,0.0,-9900.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
101,1970-01-01 08:00:00+08:00,-9899.0,,,,,0.0,0.0,0.0,-9899.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
102,1970-01-01 08:00:00+08:00,-9898.0,,,,,0.0,0.0,0.0,-9898.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
103,1970-01-01 08:00:00+08:00,-9897.0,,,,,0.0,0.0,0.0,-9897.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
104,1970-01-01 08:00:00+08:00,-9896.0,,,,,0.0,0.0,0.0,-9896.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
105,1970-01-01 08:00:00+08:00,-9895.0,,,,,0.0,0.0,0.0,-9895.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
106,1970-01-01 08:00:00+08:00,-9894.0,,,,,0.0,0.0,0.0,-9894.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
107,1970-01-01 08:00:00+08:00,-9893.0,,,,,0.0,0.0,0.0,-9893.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
108,1970-01-01 08:00:00+08:00,-9892.0,,,,,0.0,0.0,0.0,-9892.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
109,1970-01-01 08:00:00+08:00,-9891.0,,,,,0.0,0.0,0.0,-9891.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
110,1970-01-01 08:00:00+08:00,-9890.0,,,,,0.0,0.0,0.0,-9890.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
111,1970-01-01 08:00:00+08:00,-9889.0,,,,,0.0,0.0,0.0,-9889.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
112,1970-01-01 08:00:00+08:00,-9888.0,,,,,0.0,0.0,0.0,-9888.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
113,1970-01-01 08:00:00+08:00,-9887.0,,,,,0.0,0.0,0.0,-9887.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
114,1970-01-01 08:00:00+08:00,-9886.0,,,,,0.0,0.0,0.0,-9886.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
115,1970-01-01 08:00:00+08:00,-9885.0,,,,,0.0,0.0,0.0,-9885.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
116,1970-01-01 08:00:00+08:00,-9884.0,,,,,0.0,0.0,0.0,-9884.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
117,1970-01-01 08:00:00+08:00,-9883.0,,,,,0.0,0.0,0.0,-9883.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
118,1970-01-01 08:00:00+08:00,-9882.0,,,,,0.0,0.0,0.0,-9882.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
119,1970-01-01 08:00:00+08:00,-9881.0,,,,,0.0,0.0,0.0,-9881.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
120,1970-01-01 08:00:00+08:00,-9880.0,,,,,0.0,0.0,0.0,-9880.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
121,1970-01-01 08:00:00+08:00,-9879.0,,,,,0.0,0.0,0.0,-9879.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
122,1970-01-01 08:00:00+08:00,-9878.0,,,,,0.0,0.0,0.0,-9878.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
123,1970-01-01 08:00:00+08:00,-9877.0,,,,,0.0,0.0,0.0,-9877.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
124,1970-01-01 08:00:00+08:00,-9876.0,,,,,0.0,0.0,0.0,-9876.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
125,1970-01-01 08:00:00+08:00,-9875.0,,,,,0.0,0.0,0.0,-9875.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
126,1970-01-01 08:00:00+08:00,-9874.0,,,,,0.0,0.0,0.0,-9874.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
127,1970-01-01 08:00:00+08:00,-9873.0,,,,,0.0,0.0,0.0,-9873.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
128,1970-01-01 08:00:00+08:00,-9872.0,,,,,0.0,0.0,0.0,-9872.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
129,1970-01-01 08:00:00+08:00,-9871.0,,,,,0.0,0.0,0.0,-9871.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
130,1970-01-01 08:00:00+08:00,-9870.0,,,,,0.0,0.0,0.0,-9870.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
131,1970-01-01 08:00:00+08:00,-9869.0,,,,,0.0,0.0,0.0,-9869.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
132,1970-01-01 08:00:00+08:00,-9868.0,,,,,0.0,0.0,0.0,-9868.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
133,1970-01-01 08:00:00+08:00,-9867.0,,,,,0.0,0.0,0.0,-9867.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
134,1970-01-01 08:00:00+08:00,-9866.0,,,,,0.0,0.0,0.0,-9866.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
135,1970-01-01 08:00:00+08:00,-9865.0,,,,,0.0,0.0,0.0,-9865.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
136,1970-01-01 08:00:00+08:00,-9864.0,,,,,0.0,0.0,0.0,-9864.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
137,1970-01-01 08:00:00+08:00,-9863.0,,,,,0.0,0.0,0.0,-9863.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
138,1970-01-01 08:00:00+08:00,-9862.0,,,,,0.0,0.0,0.0,-9862.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
139,1970-01-01 08:00:00+08:00,-9861.0,,,,,0.0,0.0,0.0,-9861.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
140,1970-01-01 08:00:00+08:00,-9860.0,,,,,0.0,0.0,0.0,-9860.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
141,1970-01-01 08:00:00+08:00,-9859.0,,,,,0.0,0.0,0.0,-9859.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
142,1970-01-01 08:00:00+08:00,-9858.0,,,,,0.0,0.0,0.0,-9858.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
143,1970-01-01 08:00:00+08:00,-9857.0,,,,,0.0,0.0,0.0,-9857.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
144,1970-01-01 08:00:00+08:00,-9856.0,,,,,0.0,0.0,0.0,-9856.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
145,1970-01-01 08:00:00+08:00,-9855.0,,,,,0.0,0.0,0.0,-9855.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
146,1970-01-01 08:00:00+08:00,-9854.0,,,,,0.0,0.0,0.0,-9854.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
147,1970-01-01 08:00:00+08:00,-9853.0,,,,,0.0,0.0,0.0,-9853.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
148,1970-01-01 08:00:00+08:00,-9852.0,,,,,0.0,0.0,0.0,-9852.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
149,1970-01-01 08:00:00+08:00,-9851.0,,,,,0.0,0.0,0.0,-9851.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
150,1970-01-01 08:00:00+08:00,-9850.0,,,,,0.0,0.0,0.0,-9850.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
151,1970-01-01 08:00:00+08:00,-9849.0,,,,,0.0,0.0,0.0,-9849.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
152,1970-01-01 08:00:00+08:00,-9848.0,,,,,0.0,0.0,0.0,-9848.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
153,1970-01-01 08:00:00+08:00,-9847.0,,,,,0.0,0.0,0.0,-9847.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
154,1970-01-01 08:00:00+08:00,-9846.0,,,,,0.0,0.0,0.0,-9846.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
155,1970-01-01 08:00:00+08:00,-9845.0,,,,,0.0,0.0,0.0,-9845.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
156,1970-01-01 08:00:00+08:00,-9844.0,,,,,0.0,0.0,0.0,-9844.0,,,,,0.0,0.0,0.0,KQ.m@CFFEX.IC,SSE.000905,86400
